1419724969,On2
1419725269,On12
1419725569,allOn
1419725869,On23
1419726169,On13
1419726469,On3
1419726769,On1
1419727069,On2
1419727369,On12
1419727669,allOn
1419727969,On23
1419728269,On13
1419728569,On3
1419728869,On1
1419729169,On2
1419729469,On12
1419729769,allOn
1419730069,On23
1419730369,On13
1419730669,On3
1419730969,On1
1419731269,On2
1419731569,On12
1419731869,allOn
1419732169,On23
1419732469,On13
1419732769,On3
1419733069,On1
1419733369,On2
1419733669,On12
1419733969,allOn
1419734269,On23
1419734569,On13
1419734869,On3
1419735169,On1
1419735469,On2
1419735769,On12
1419736069,allOn
1419736369,On23
1419736669,On13
1419736969,On3
1419737269,On1
1419737569,On2
1419737869,On12
1419738169,allOn
1419738469,On23
1419738769,On13
1419739069,On3
1419739369,On1
1419739669,On2
1419739969,On12
1419740269,allOn
1419740569,On23
1419740869,On13
1419741169,On3
1419741469,On1
1419741769,On2
1419742069,On12
1419742369,allOn
1419742669,On23
1419742969,On13
1419743269,On3
1419743569,On1
1419743869,On2
1419744169,On12
1419744469,allOn
1419744769,On23
1419745069,On13
1419745369,On3
1419745669,On1
1419745969,On2
1419746269,On12
1419746569,allOn
1419746869,On23
1419747169,On13
1419747469,On3
1419747769,On1
1419748069,On2
1419748369,On12
1419748669,allOn
1419748969,On23
1419749269,On13
1419749569,On3
1419749869,On1
1419750169,On2
1419750469,On12
1419750769,allOn
1419751069,On23
1419751369,On13
1419751669,On3
1419751969,On1
1419752269,On2
1419752569,On12
1419752869,allOn
1419753169,On23
1419753469,On13
1419753769,On3
1419754069,On1
1419754369,On2
1419754669,On12
1419754969,allOn
1419755269,On23
1419755569,On13
1419755869,On3
1419756169,On1
1419756469,On2
1419756769,On12
1419757069,allOn
1419757369,On23
1419757669,On13
1419757969,On3
1419758269,On1
1419758569,On2
1419758869,On12
1419759169,allOn
1419759469,On23
1419759769,On13
1419760069,On3
1419760369,On1
1419760669,On2
1419760969,On12
1419761269,allOn
1419761569,On23
1419761869,On13
1419762169,On3
1419762469,On1
1419762769,On2
1419763069,On12
1419763369,allOn
1419763669,On23
1419763969,On13
1419764269,On3
1419764569,On1
1419764869,On2
1419765169,On12
1419765469,allOn
1419765769,On23
1419766069,On13
1419766369,On3
1419766669,On1
1419766969,On2
1419767269,On12
1419767569,allOn
1419767869,On23
1419768169,On13
1419768469,On3
1419768770,On1
1419769070,On2
1419769370,On12
1419769670,allOn
1419769970,On23
1419770270,On13
1419770570,On3
1419770870,On1
1419771170,On2
1419771470,On12
1419771770,allOn
1419772070,On23
1419772370,On13
1419772670,On3
1419772970,On1
1419773270,On2
1419773570,On12
1419773870,allOn
1419774170,On23
1419774470,On13
1419774770,On3
1419775070,On1
1419775370,On2
1419775670,On12
1419775970,allOn
1419776270,On23
1419776570,On13
1419776870,On3
1419777170,On1
1419777470,On2
1419777770,On12
1419778070,allOn
1419778370,On23
1419778670,On13
1419778970,On3
1419779270,On1
1419779570,On2
1419779870,On12
1419780170,allOn
1419780470,On23
1419780770,On13
1419781070,On3
1419781370,On1
1419781670,On2
1419781970,On12
1419782270,allOn
1419782570,On23
1419782870,On13
1419783170,On3
1419783470,On1
1419783770,On2
1419784070,On12
1419784370,allOn
1419784670,On23
1419784970,On13
1419785270,On3
1419785570,On1
1419785870,On2
1419786170,On12
1419786470,allOn
1419786770,On23
1419787070,On13
1419787370,On3
1419787670,On1
1419787970,On2
1419788270,On12
1419788570,allOn
1419788870,On23
1419789170,On13
1419789470,On3
1419789770,On1
1419790070,On2
1419790370,On12
1419790670,allOn
1419790970,On23
1419791270,On13
1419791570,On3
1419791870,On1
1419792170,On2
1419792470,On12
1419792770,allOn
1419793070,On23
1419793370,On13
1419793670,On3
1419793970,On1
1419794270,On2
1419794570,On12
1419794870,allOn
1419795170,On23
1419795470,On13
1419795770,On3
1419796070,On1
1419796370,On2
1419796670,On12
1419796970,allOn
1419797270,On23
1419797570,On13
1419797870,On3
1419798170,On1
1419798470,On2
1419798770,On12
1419799070,allOn
1419799370,On23
1419799670,On13
1419799970,On3
1419800270,On1
1419800570,On2
1419800870,On12
1419801170,allOn
1419801470,On23
1419801770,On13
1419802070,On3
1419802370,On1
1419802670,On2
1419802970,On12
1419803270,allOn
1419803570,On23
1419803870,On13
1419804170,On3
1419804470,On1
1419804770,On2
1419805070,On12
1419805370,allOn
1419805670,On23
1419805970,On13
1419806270,On3
1419806570,On1
1419806870,On2
1419807170,On12
1419807470,allOn
1419807770,On23
1419808070,On13
1419808370,On3
1419808670,On1
1419808970,On2
1419809270,On12
1419809570,allOn
1419809870,On23
1419810170,On13
1419810470,On3
1419810770,On1
1419811070,On2
