1408234793,23,30562,0,3743524147
1408236114,23,30562,0,770043692
1408237596,23,30500,0,2251773820
1408237666,23,30500,0,2321855520
1408240884,23,30375,0,1244757003
1408241304,23,30375,0,1665209134
1408243268,23,30312,0,3628662967
1408246361,23,30500,0,2427402938
1408246611,23,30500,0,2677679289
1408248102,23,30812,0,4168226702
1408248536,23,30187,0,307638217
1408248709,23,30187,0,480618961
1408249774,23,30250,0,1545009170
1408249873,23,30250,0,1644585233
1408249907,23,30250,0,1678776225
1408250696,23,30187,0,2467854967
1408251268,23,30187,0,3039419979
1408251623,23,30062,0,3394304358
1408253044,23,29750,0,520213026
1408253162,23,29750,0,638477606
1408254111,23,29750,0,1587455190
1408254819,23,25062,0,2295602208
1408254974,23,25062,0,2450777311
1408255439,23,25687,0,2916027078
1408255512,23,25687,0,2988410043
1408255641,23,25687,0,3117142118
1408256106,23,23937,0,3582258292
1408256134,23,23937,0,3610409301
1408256811,23,23562,0,4287598963
1408256867,23,23562,0,48941452
1408257504,23,24312,0,685707990
1408257830,23,24312,0,1011417047
1408257930,23,24312,0,1111968157
1408258055,23,24312,0,1236950786
1408258276,23,23437,0,1458163122
1408258311,23,23437,0,1492351442
1408258492,23,23437,0,1673467019
1408258666,23,23437,0,1847390725
1408258736,23,23437,0,1917778806
1408258748,23,23437,0,1929843105
1408258778,23,23437,0,1960008494
1408259691,23,23687,0,2872391513
1408259769,23,23687,0,2950763466
1408260104,23,22187,0,3286303804
1408261889,23,21750,0,776295743
1408262046,23,21750,0,933162237
1408262792,23,23062,0,1679324837
1408262872,23,23062,0,1758739929
1408263795,23,21875,0,2681767775
1408264278,23,22000,0,3165410005
1408264782,23,22000,0,3668905221
1408264824,23,22000,0,3711128942
1408265606,23,21437,0,198124846
1408265636,23,21437,0,228293247
1408266841,23,21437,0,1432936292
1408267294,23,21437,0,1886631461
1408267365,23,21437,0,1957019730
1408267520,23,22000,0,2112308912
1408267858,23,22000,0,2449789623
1408268923,23,22437,0,3514896694
1408269088,23,20000,0,3680097290
1408269134,23,20000,0,3726358689
1408269758,23,20000,0,55284030
1408270086,23,20000,0,383255597
1408270134,23,20000,0,431515045
1408271175,23,19437,0,1472157704
1408271710,23,19437,0,2007045006
1408272528,23,20000,0,2824996150
1408272911,23,19937,0,3208165730
1408273417,23,20000,0,3714788915
1408273431,23,20000,0,3728865347
1408274138,23,20187,0,140450397
1408274928,23,19625,0,930477569
1408275819,23,20625,0,1821790225
1408276573,23,21312,0,2575814217
1408276860,23,20437,0,2862264266
1408276908,23,20437,0,2910594402
1408277456,23,20437,0,3458451724
1408277527,23,21625,0,3529415318
1408277753,23,21625,0,3756035916
1408278200,23,20375,0,4202871503
1408278952,23,18812,0,660134714
1408279914,23,21000,0,1622193385
1408280650,23,20437,0,2357747289
1408280704,23,20437,0,2412041813
1408281122,23,20437,0,2830354703
1408281574,23,19937,0,3282312755
1408282026,23,19937,0,3733581610
1408282255,23,20875,0,3962443853
1408282685,23,20875,0,97975111
1408283537,23,17875,0,950092039
1408285126,23,21000,0,2538622129
1408285762,23,21625,0,3175073823
1408285790,23,21625,0,3203234687
1408286320,23,21625,0,3733555101
1408287439,23,22000,0,556814820
1408287487,23,22000,0,605084832
1408287779,23,22000,0,897106006
1408289849,23,24875,0,2967326225
1408290119,23,25000,0,3237218950
1408290254,23,25000,0,3371940256
