1408243628,21,30312,0,3989078584
1408249585,21,30187,0,1355942436
1408249782,21,30250,0,1553058567
1408251462,21,30062,0,3233391041
1408251645,21,30062,0,3416619767
1408253651,21,29750,0,1127150113
1408256160,21,23937,0,3636548904
1408256176,21,23937,0,3652690813
1408257516,21,24312,0,697766550
1408259422,21,23687,0,2603997728
1408259540,21,23687,0,2721583998
1408263472,21,21875,0,2359497240
1408265594,21,21437,0,186061355
1408265850,21,21437,0,442614697
1408269582,21,20000,0,4174764544
1408270511,21,19875,0,808662189
1408274631,21,19625,0,633650479
1408275807,21,20625,0,1809726299
1408276021,21,20625,0,2023358475
1408276198,21,21312,0,2200324181
1408276321,21,21312,0,2323480814
1408278912,21,18812,0,619913195
1408280099,21,21000,0,1807215168
1408281603,21,19937,0,3310470468
1408282761,21,20875,0,174395927
1408284275,21,17875,0,1688003405
1408286094,21,21625,0,3507573021
1408289724,21,24875,0,2842630769
1408290719,21,25000,0,3837750596
